Epoch   0 Batch  192/269 - Train Accuracy:  0.497, Validation Accuracy:  0.516, Loss:  1.490
Epoch   0 Batch  193/269 - Train Accuracy:  0.500, Validation Accuracy:  0.518, Loss:  1.446
Epoch   0 Batch  194/269 - Train Accuracy:  0.495, Validation Accuracy:  0.518, Loss:  1.464
Epoch   0 Batch  195/269 - Train Accuracy:  0.493, Validation Accuracy:  0.527, Loss:  1.467
Epoch   0 Batch  196/269 - Train Accuracy:  0.495, Validation Accuracy:  0.524, Loss:  1.437
Epoch   0 Batch  197/269 - Train Accuracy:  0.480, Validation Accuracy:  0.526, Loss:  1.512
Epoch   0 Batch  198/269 - Train Accuracy:  0.471, Validation Accuracy:  0.521, Loss:  1.526
Epoch   0 Batch  199/269 - Train Accuracy:  0.486, Validation Accuracy:  0.518, Loss:  1.460
Epoch   0 Batch  200/269 - Train Accuracy:  0.486, Validation Accuracy:  0.521, Loss:  1.486
Epoch   0 Batch  201/269 - Train Accuracy:  0.491, Validation Accuracy:  0.515, Loss:  1.407
Epoch   0 Batch  202/269 - Train Accuracy:  0.510, Validation Accuracy:  0.528, Loss:  1.441
Epoch   0 Batch  203/269 - Train Accuracy:  0.482, Validation Accuracy:  0.524, Loss:  1.481
Epoch   0 Batch  204/269 - Train Accuracy:  0.458, Validation Accuracy:  0.513, Loss:  1.460
Epoch   0 Batch  205/269 - Train Accuracy:  0.515, Validation Accuracy:  0.537, Loss:  1.417
Epoch   0 Batch  206/269 - Train Accuracy:  0.477, Validation Accuracy:  0.527, Loss:  1.489
Epoch   0 Batch  207/269 - Train Accuracy:  0.521, Validation Accuracy:  0.528, Loss:  1.346
Epoch   0 Batch  208/269 - Train Accuracy:  0.486, Validation Accuracy:  0.535, Loss:  1.490
Epoch   0 Batch  209/269 - Train Accuracy:  0.490, Validation Accuracy:  0.522, Loss:  1.434
Epoch   0 Batch  210/269 - Train Accuracy:  0.509, Validation Accuracy:  0.526, Loss:  1.380
Epoch   0 Batch  211/269 - Train Accuracy:  0.511, Validation Accuracy:  0.532, Loss:  1.375
Epoch   0 Batch  212/269 - Train Accuracy:  0.511, Validation Accuracy:  0.525, Loss:  1.370
Epoch   0 Batch  213/269 - Train Accuracy:  0.501, Validation Accuracy:  0.522, Loss:  1.367
Epoch   0 Batch  214/269 - Train Accuracy:  0.524, Validation Accuracy:  0.539, Loss:  1.371
Epoch   0 Batch  215/269 - Train Accuracy:  0.531, Validation Accuracy:  0.528, Loss:  1.293
Epoch   0 Batch  216/269 - Train Accuracy:  0.471, Validation Accuracy:  0.520, Loss:  1.463
Epoch   0 Batch  217/269 - Train Accuracy:  0.487, Validation Accuracy:  0.537, Loss:  1.440
Epoch   0 Batch  218/269 - Train Accuracy:  0.505, Validation Accuracy:  0.539, Loss:  1.408
Epoch   0 Batch  219/269 - Train Accuracy:  0.482, Validation Accuracy:  0.520, Loss:  1.392
Epoch   0 Batch  220/269 - Train Accuracy:  0.518, Validation Accuracy:  0.518, Loss:  1.293
Epoch   0 Batch  221/269 - Train Accuracy:  0.521, Validation Accuracy:  0.538, Loss:  1.341
Epoch   0 Batch  222/269 - Train Accuracy:  0.510, Validation Accuracy:  0.532, Loss:  1.310
Epoch   0 Batch  223/269 - Train Accuracy:  0.506, Validation Accuracy:  0.521, Loss:  1.301
Epoch   0 Batch  224/269 - Train Accuracy:  0.538, Validation Accuracy:  0.547, Loss:  1.358
Epoch   0 Batch  225/269 - Train Accuracy:  0.507, Validation Accuracy:  0.545, Loss:  1.365
Epoch   0 Batch  226/269 - Train Accuracy:  0.513, Validation Accuracy:  0.542, Loss:  1.325
Epoch   0 Batch  227/269 - Train Accuracy:  0.594, Validation Accuracy:  0.544, Loss:  1.173
Epoch   0 Batch  228/269 - Train Accuracy:  0.508, Validation Accuracy:  0.538, Loss:  1.340
Epoch   0 Batch  229/269 - Train Accuracy:  0.501, Validation Accuracy:  0.537, Loss:  1.319
Epoch   0 Batch  230/269 - Train Accuracy:  0.516, Validation Accuracy:  0.546, Loss:  1.322
Epoch   0 Batch  231/269 - Train Accuracy:  0.497, Validation Accuracy:  0.545, Loss:  1.381
Epoch   0 Batch  232/269 - Train Accuracy:  0.496, Validation Accuracy:  0.542, Loss:  1.360
Epoch   0 Batch  233/269 - Train Accuracy:  0.534, Validation Accuracy:  0.544, Loss:  1.315
Epoch   0 Batch  234/269 - Train Accuracy:  0.528, Validation Accuracy:  0.541, Loss:  1.294
Epoch   0 Batch  235/269 - Train Accuracy:  0.532, Validation Accuracy:  0.543, Loss:  1.302
Epoch   0 Batch  236/269 - Train Accuracy:  0.500, Validation Accuracy:  0.532, Loss:  1.283
Epoch   0 Batch  237/269 - Train Accuracy:  0.527, Validation Accuracy:  0.550, Loss:  1.287
Epoch   0 Batch  238/269 - Train Accuracy:  0.541, Validation Accuracy:  0.549, Loss:  1.289
Epoch   0 Batch  239/269 - Train Accuracy:  0.513, Validation Accuracy:  0.529, Loss:  1.288
Epoch   0 Batch  240/269 - Train Accuracy:  0.567, Validation Accuracy:  0.554, Loss:  1.222
Epoch   0 Batch  241/269 - Train Accuracy:  0.534, Validation Accuracy:  0.555, Loss:  1.293
Epoch   0 Batch  242/269 - Train Accuracy:  0.540, Validation Accuracy:  0.560, Loss:  1.261
Epoch   0 Batch  243/269 - Train Accuracy:  0.564, Validation Accuracy:  0.565, Loss:  1.229
Epoch   0 Batch  244/269 - Train Accuracy:  0.522, Validation Accuracy:  0.543, Loss:  1.235
Epoch   0 Batch  245/269 - Train Accuracy:  0.507, Validation Accuracy:  0.551, Loss:  1.320
Epoch   0 Batch  246/269 - Train Accuracy:  0.528, Validation Accuracy:  0.558, Loss:  1.264
Epoch   0 Batch  247/269 - Train Accuracy:  0.509, Validation Accuracy:  0.543, Loss:  1.293
Epoch   0 Batch  248/269 - Train Accuracy:  0.522, Validation Accuracy:  0.548, Loss:  1.248
Epoch   0 Batch  249/269 - Train Accuracy:  0.548, Validation Accuracy:  0.539, Loss:  1.211
Epoch   0 Batch  250/269 - Train Accuracy:  0.519, Validation Accuracy:  0.555, Loss:  1.274
Epoch   0 Batch  251/269 - Train Accuracy:  0.541, Validation Accuracy:  0.554, Loss:  1.236
Epoch   0 Batch  252/269 - Train Accuracy:  0.481, Validation Accuracy:  0.516, Loss:  1.241
Epoch   0 Batch  253/269 - Train Accuracy:  0.522, Validation Accuracy:  0.549, Loss:  1.242
Epoch   0 Batch  254/269 - Train Accuracy:  0.543, Validation Accuracy:  0.561, Loss:  1.207
Epoch   0 Batch  255/269 - Train Accuracy:  0.560, Validation Accuracy:  0.555, Loss:  1.181
Epoch   0 Batch  256/269 - Train Accuracy:  0.489, Validation Accuracy:  0.532, Loss:  1.233
Epoch   0 Batch  257/269 - Train Accuracy:  0.526, Validation Accuracy:  0.554, Loss:  1.240
Epoch   0 Batch  258/269 - Train Accuracy:  0.528, Validation Accuracy:  0.556, Loss:  1.230
Epoch   0 Batch  259/269 - Train Accuracy:  0.550, Validation Accuracy:  0.556, Loss:  1.224
Epoch   0 Batch  260/269 - Train Accuracy:  0.511, Validation Accuracy:  0.547, Loss:  1.266
Epoch   0 Batch  261/269 - Train Accuracy:  0.504, Validation Accuracy:  0.561, Loss:  1.273
Epoch   0 Batch  262/269 - Train Accuracy:  0.549, Validation Accuracy:  0.561, Loss:  1.203
Epoch   0 Batch  263/269 - Train Accuracy:  0.507, Validation Accuracy:  0.535, Loss:  1.251
Epoch   0 Batch  264/269 - Train Accuracy:  0.513, Validation Accuracy:  0.556, Loss:  1.282
Epoch   0 Batch  265/269 - Train Accuracy:  0.509, Validation Accuracy:  0.549, Loss:  1.239
Epoch   0 Batch  266/269 - Train Accuracy:  0.551, Validation Accuracy:  0.564, Loss:  1.174
Epoch   0 Batch  267/269 - Train Accuracy:  0.540, Validation Accuracy:  0.564, Loss:  1.200
Epoch   1 Batch    0/269 - Train Accuracy:  0.493, Validation Accuracy:  0.531, Loss:  1.248
